,gravite_index,gravite,ruralite_index,ruralite,voie_index,voie,vitesse_index,vitesse,temps_index,temps,signalisation_index,signalisation,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
470,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,113.0,Enneigé,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,113.0,Enneigé,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,113.0,Enneigé,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,113.0,Enneigé,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,113.0,Enneigé,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,113.0,Enneigé,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,113.0,Enneigé,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,114.0,Verglacé,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,114.0,Verglacé,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,114.0,Verglacé,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,114.0,Verglacé,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,114.0,Verglacé,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,114.0,Verglacé,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,114.0,Verglacé,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,114.0,Verglacé,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,114.0,Verglacé,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,115.0,Neige fondante,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,115.0,Neige fondante,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,115.0,Neige fondante,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,115.0,Neige fondante,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,115.0,Neige fondante,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,115.0,Neige fondante,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,115.0,Neige fondante,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,115.0,Neige fondante,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,115.0,Neige fondante,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,116.0,Autre état de la route,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,116.0,Autre état de la route,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,116.0,Autre état de la route,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,116.0,Autre état de la route,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,116.0,Autre état de la route,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,116.0,Autre état de la route,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,116.0,Autre état de la route,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,116.0,Autre état de la route,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,60.0,60 Km/h,116.0,Autre état de la route,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,110.0,Sec,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,110.0,Sec,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,110.0,Sec,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,110.0,Sec,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,110.0,Sec,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,110.0,Sec,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,110.0,Sec,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,110.0,Sec,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,110.0,Sec,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,111.0,Humide,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,111.0,Humide,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,111.0,Humide,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,111.0,Humide,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,111.0,Humide,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,111.0,Humide,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,111.0,Humide,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,111.0,Humide,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,111.0,Humide,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,112.0,Mouillé,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,112.0,Mouillé,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,112.0,Mouillé,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,112.0,Mouillé,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,112.0,Mouillé,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,112.0,Mouillé,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,112.0,Mouillé,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,112.0,Mouillé,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,112.0,Mouillé,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,113.0,Enneigé,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,113.0,Enneigé,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,113.0,Enneigé,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,113.0,Enneigé,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,113.0,Enneigé,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,113.0,Enneigé,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,113.0,Enneigé,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,113.0,Enneigé,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,113.0,Enneigé,158.0,Autre priorité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,114.0,Verglacé,150.0,Aucune signalisation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,114.0,Verglacé,151.0,Signalisation des pistes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,114.0,Verglacé,152.0,Signalisation lumineuse en service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,114.0,Verglacé,153.0,Priorité au tram / train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,114.0,Verglacé,154.0,Priorité de droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,114.0,Verglacé,155.0,Cédez le passage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,114.0,Verglacé,156.0,Stop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,315.0,Accidents avec blessés légers,10.0,En localité,51.0,Semi-autoroute,80.0,70-80 Km/h,114.0,Verglacé,157.0,Passage pour piéton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
